 TIME                                   ,TotElec_30                              ,P_surplus1                              ,P_short1                                ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
4.21E+03,8.01E+05,0.00E+00,3.15E+05,0.00E+00,222.5162,87.3634,0,0.9,247.2402466,107.769525
4.21E+03,8.24E+05,0.00E+00,3.10E+05,0.00E+00,229.0169,86.0884,0,0.9,254.4631697,110.9179242
4.21E+03,8.35E+05,0.00E+00,3.53E+05,0.00E+00,231.9103,98.0663,0,0.9,257.6781274,112.3192917
4.21E+03,8.45E+05,0.00E+00,3.78E+05,0.00E+00,234.8256,105.0903,0,0.9,260.9173781,113.7312484
4.21E+03,8.57E+05,0.00E+00,3.81E+05,0.00E+00,238.0187,105.8028,0,0.9,264.4652643,115.2777361
4.21E+03,8.68E+05,0.00E+00,4.54E+05,0.00E+00,241.1227,126.1237,0,0.9,267.914058,116.7810304
4.21E+03,8.73E+05,0.00E+00,5.98E+05,0.00E+00,242.5585,166.1245,0,0.9,269.5094872,117.4764619
4.21E+03,8.70E+05,0.00E+00,6.92E+05,0.00E+00,241.727,192.244,0,0.9,268.5855402,117.0737228
4.21E+03,8.64E+05,0.00E+00,7.94E+05,0.00E+00,239.8931,220.4447,0,0.9,266.5478971,116.1855347
4.22E+03,8.57E+05,0.00E+00,7.99E+05,0.00E+00,238.0244,222.06,0,0.9,264.4715084,115.2804579
4.22E+03,8.53E+05,0.00E+00,7.00E+05,0.00E+00,236.8819,194.4604,0,0.9,263.2021244,114.7271462
4.22E+03,8.49E+05,0.00E+00,6.56E+05,0.00E+00,235.7858,182.0918,0,0.9,261.9841686,114.1962516
4.22E+03,8.46E+05,0.00E+00,6.19E+05,0.00E+00,235.0237,171.9438,0,0.9,261.1374565,113.8271783
4.22E+03,8.44E+05,0.00E+00,6.16E+05,0.00E+00,234.3635,171.1959,0,0.9,260.4038677,113.5074144
4.22E+03,8.40E+05,0.00E+00,6.59E+05,0.00E+00,233.2384,182.9779,0,0.9,259.1537762,112.9625122
4.22E+03,8.49E+05,0.00E+00,7.15E+05,0.00E+00,235.8633,198.7418,0,0.9,262.070348,114.2338163
4.22E+03,8.50E+05,0.00E+00,7.69E+05,0.00E+00,236.1208,213.739,0,0.9,262.3564985,114.3585464
4.22E+03,8.51E+05,0.00E+00,8.24E+05,0.00E+00,236.4021,228.7923,0,0.9,262.6690506,114.4947847
4.22E+03,8.29E+05,0.00E+00,8.29E+05,0.00E+00,230.2857,230.2155,0,0.9,255.8730362,111.5324707
4.22E+03,8.30E+05,0.00E+00,8.30E+05,0.00E+00,230.4687,230.4419,0,0.9,256.0762842,111.6210645
4.22E+03,6.93E+05,0.00E+00,6.93E+05,0.00E+00,192.3749,192.3675,0,0.9,213.7498633,93.17140533
4.22E+03,6.88E+05,0.00E+00,6.88E+05,0.00E+00,191.2246,191.2123,0,0.9,212.4717785,92.61430108
4.22E+03,6.88E+05,0.00E+00,6.88E+05,0.00E+00,191.1797,191.1626,0,0.9,212.4218989,92.59255907
4.22E+03,6.88E+05,0.00E+00,6.88E+05,0.00E+00,191.0583,191.0363,0,0.9,212.2870485,92.53377914
4.22E+03,4.26E+05,0.00E+00,4.26E+05,0.00E+00,118.2283,118.199,0,0.9,131.3648329,57.26060313
4.22E+03,4.19E+05,0.00E+00,4.19E+05,0.00E+00,116.4092,116.3701,0,0.9,129.3435697,56.37955493
4.22E+03,4.13E+05,0.00E+00,4.13E+05,0.00E+00,114.6995,114.6677,0,0.9,127.4438879,55.55150281
4.22E+03,4.06E+05,0.00E+00,4.06E+05,0.00E+00,112.9082,112.9007,0,0.9,125.4535375,54.68392921
4.22E+03,4.13E+05,0.00E+00,4.13E+05,0.00E+00,114.8076,114.8074,0,0.9,127.5639692,55.60384506
